,County,Population,White Population,% White,Black Population,% Black,Asian Population,% Asian,Hispanic Population,% Hispanic
2277,"Indiana County, Pennsylvania",83246,76277,0.9162842659106744,2494,0.029959397448526055,817,0.00981428537106888,1476,0.017730581649568748
2278,"Jefferson County, Pennsylvania",44492,42470,0.9545536276184483,131,0.0029443495459857954,100,0.0022475950732715995,397,0.00892295244088825
2279,"Juniata County, Pennsylvania",23509,22084,0.93938491641499,133,0.0056574078012676,69,0.0029350461525373263,908,0.03862350589136076
2280,"Lackawanna County, Pennsylvania",215896,179038,0.8292789120687738,8350,0.03867602919924408,6826,0.03161707488790899,18267,0.0846101826805499
2281,"Lancaster County, Pennsylvania",552984,452646,0.8185517121652706,22394,0.04049665089767516,14147,0.02558301867685141,61171,0.11061983710197763
2282,"Lawrence County, Pennsylvania",86070,76303,0.8865225978854421,3664,0.04257000116184501,323,0.0037527593818984547,1655,0.019228534913442546
2283,"Lebanon County, Pennsylvania",143257,118410,0.8265564684448229,3233,0.022567832636450576,2234,0.015594351410402284,20348,0.14203843442205266
2284,"Lehigh County, Pennsylvania",374557,244505,0.6527844894101565,27589,0.07365768094041761,13941,0.037219969190270104,96981,0.2589218730393505
2285,"Luzerne County, Pennsylvania",325594,257042,0.7894555796482736,16226,0.04983507067083546,4070,0.01250023034822509,46898,0.14403828080370032
2286,"Lycoming County, Pennsylvania",114188,100428,0.8794969699092724,5835,0.05109994044908397,933,0.008170735979262269,2374,0.020790275685711283
2287,"McKean County, Pennsylvania",40432,37273,0.9218688167787891,867,0.021443411159477642,199,0.0049218440838939455,642,0.015878512069647802
2288,"Mercer County, Pennsylvania",110652,97516,0.8812854715685211,6389,0.057739579944329975,687,0.006208654158984926,1609,0.014541083758088422
2289,"Mifflin County, Pennsylvania",46143,43644,0.9458422729341395,388,0.008408642697700626,169,0.003662527360596407,979,0.021216652580022973
2290,"Monroe County, Pennsylvania",168327,110959,0.6591871773393454,24894,0.14789071271988452,4080,0.024238535707284035,28558,0.16965786831583762
2291,"Montgomery County, Pennsylvania",856553,627566,0.7326645286397923,81786,0.0954827080169003,68032,0.07942532452749568,54512,0.0636411290369656
2292,"Montour County, Pennsylvania",18136,16248,0.8958976621085134,331,0.018250992501102778,668,0.03683281870313189,487,0.026852668725187472
2293,"Northampton County, Pennsylvania",312951,238475,0.7620202523717771,19442,0.062124741572961904,10041,0.03208489507942138,44597,0.1425047371633259
2294,"Northumberland County, Pennsylvania",91647,82821,0.9036957019869718,2579,0.02814058288869248,457,0.004986524381594597,4151,0.04529335384682532
2295,"Perry County, Pennsylvania",45842,43173,0.9417782819248723,302,0.006587845207451682,146,0.003184852318834257,912,0.019894419964224946
2296,"Philadelphia County, Pennsylvania",1603797,582636,0.3632853783864167,630462,0.3931058606544344,133553,0.0832730077434987,238277,0.14857054851705048
2297,"Pike County, Pennsylvania",58535,47203,0.8064064235073033,3285,0.05612026992397711,855,0.014606645596651577,6719,0.11478602545485607
2298,"Potter County, Pennsylvania",16396,15608,0.9519394974383996,43,0.0026225908758233715,74,0.004513295925835569,247,0.01506464991461332
2299,"Schuylkill County, Pennsylvania",143049,128205,0.8962313612817986,4394,0.030716747408230747,761,0.005319855434151934,8064,0.05637229201182811
2300,"Snyder County, Pennsylvania",39736,37328,0.939400040265754,539,0.01356452587074693,299,0.007524662774310449,977,0.024587276021743508
2301,"Somerset County, Pennsylvania",74129,69290,0.9347219037084002,1881,0.02537468467131622,200,0.0026979994334201188,1037,0.013989127062283316
2302,"Sullivan County, Pennsylvania",5840,5439,0.9313356164383562,85,0.014554794520547944,20,0.003424657534246575,105,0.01797945205479452
2303,"Susquehanna County, Pennsylvania",38434,36066,0.9383878857261799,145,0.003772701254097934,138,0.0035905708487276892,847,0.022037779049799658
2304,"Tioga County, Pennsylvania",41045,38477,0.9374345230844195,343,0.008356681690827142,189,0.004604702156170057,640,0.015592642221951517
2305,"Union County, Pennsylvania",42681,36974,0.8662871066751013,2583,0.06051873198847262,822,0.01925915512757433,2000,0.04685925821794241
2306,"Venango County, Pennsylvania",50454,47324,0.9379632932968645,444,0.008800095136163635,172,0.0034090458635588853,577,0.011436159670194632
2307,"Warren County, Pennsylvania",38587,36447,0.9445409075595408,149,0.0038614040998263665,157,0.004068727809884158,415,0.010754917459247934
2308,"Washington County, Pennsylvania",209349,188060,0.8983085660786534,6958,0.033236366068144584,2013,0.009615522405170314,4021,0.019207161247486254
2309,"Wayne County, Pennsylvania",51155,45795,0.8952204085622129,1722,0.03366239859251295,424,0.008288534845078683,2347,0.04588016811650865
2310,"Westmoreland County, Pennsylvania",354663,324684,0.915471870479864,9188,0.02590628286570632,3328,0.009383555657060364,5230,0.014746393054815416
2311,"Wyoming County, Pennsylvania",26069,24363,0.9345582876213127,233,0.00893781886531896,119,0.004564808776707967,581,0.02228700755686831
2312,"York County, Pennsylvania",456438,373200,0.8176356920326528,27999,0.061342394804989944,6675,0.014624111051227111,39360,0.0862329604458875
2313,"Bristol County, Rhode Island",50793,45355,0.8929380032681669,773,0.015218632488728762,1285,0.025298761640383517,1943,0.03825330262043983
2314,"Kent County, Rhode Island",170363,147106,0.8634856160081708,3220,0.018900817665807715,4882,0.028656457094556918,9665,0.05673180209317751
2315,"Newport County, Rhode Island",85643,72063,0.841434793269736,2840,0.03316091215861191,1570,0.018331912707401657,5592,0.06529430309540768
2316,"Providence County, Rhode Island",660741,402194,0.6087014427740975,53803,0.08142827522433146,28614,0.04330592471180084,160323,0.2426412164524375
2317,"Washington County, Rhode Island",129839,116202,0.8949699242908525,1532,0.011799228275017521,2610,0.02010181840587189,4578,0.03525905159466724
2318,"Abbeville County, South Carolina",24295,16877,0.6946696851203952,6205,0.25540234616176166,73,0.0030047334842560197,423,0.017410989915620498
2319,"Aiken County, South Carolina",168808,110016,0.651722667172172,39856,0.23610255438130895,1792,0.010615610634567082,11526,0.06827875456139519
2320,"Allendale County, South Carolina",8039,2010,0.2500310983953228,5656,0.7035700957830576,17,0.002114690881950491,194,0.024132354770493844
2321,"Anderson County, South Carolina",203718,154385,0.757836813634534,30440,0.1494222405482088,2413,0.011844805073680284,9574,0.04699633807518236
2322,"Bamberg County, South Carolina",13311,5046,0.3790849673202614,7763,0.5832018631207272,68,0.005108556832694764,141,0.010592742844264142
2323,"Barnwell County, South Carolina",20589,10493,0.5096410704745252,8825,0.4286269367137792,161,0.00781970955364515,520,0.025256204769537133
2324,"Beaufort County, South Carolina",187117,130860,0.6993485359427524,27973,0.1494947011762694,2441,0.013045313894515196,23411,0.12511423334063715
2325,"Berkeley County, South Carolina",229861,141465,0.6154371554983229,52393,0.2279334032306481,5452,0.023718682160088052,20328,0.0884360548331383
2326,"Calhoun County, South Carolina",14119,7896,0.5592464055528011,5372,0.38048020398045185,30,0.0021247963736808558,487,0.03449252779941922
2327,"Charleston County, South Carolina",408235,268699,0.6581968718997636,92598,0.22682523546486705,7567,0.0185358923169253,29280,0.07172339461339669
2328,"Cherokee County, South Carolina",56216,40203,0.7151522698164223,11370,0.20225558559840615,345,0.006137042834780134,2777,0.049398747687491106
2329,"Chester County, South Carolina",32294,18759,0.5808818975661113,11330,0.35083916517000063,149,0.004613860159782003,795,0.02461757602031337
2330,"Chesterfield County, South Carolina",43273,26188,0.6051810597832367,13233,0.30580269452083286,274,0.006331892866221431,2086,0.04820557853626973
2331,"Clarendon County, South Carolina",31144,15481,0.4970780888774724,13919,0.4469239660929874,230,0.007385050089904957,907,0.02912278448497303
2332,"Colleton County, South Carolina",38604,22066,0.5715987980520153,13467,0.34884986011812247,188,0.004869961662003938,1380,0.03574759092322039
2333,"Darlington County, South Carolina",62905,34103,0.5421349654240522,25524,0.40575470948255304,293,0.004657817343613385,1396,0.022192194579127255
2334,"Dillon County, South Carolina",28292,13151,0.46483104764597766,12727,0.4498444790046656,68,0.0024035062915311748,856,0.030255902728686553
2335,"Dorchester County, South Carolina",161540,101446,0.6279930667326978,38733,0.23977343072923116,3314,0.020515042713878915,10861,0.06723412157979448
2336,"Edgefield County, South Carolina",25657,15334,0.597653661768718,8365,0.3260318821374284,128,0.004988891920333632,1371,0.05343570955294851
2337,"Fairfield County, South Carolina",20948,8571,0.4091560053465725,11251,0.5370918464769906,102,0.004869199923620393,423,0.02019285850677869
2338,"Florence County, South Carolina",137059,69755,0.5089414047964745,57186,0.4172363726570309,2324,0.016956201343946768,4283,0.031249315988005167
2339,"Georgetown County, South Carolina",63404,41555,0.6554002902025109,18156,0.2863541732382815,267,0.004211090782915905,2225,0.03509242319096587
2340,"Greenville County, South Carolina",525534,353260,0.6721924747019222,88181,0.1677931399300521,12981,0.024700590256767404,58025,0.11041150524989819
2341,"Greenwood County, South Carolina",69351,41205,0.594151490245274,20938,0.3019134547447045,694,0.010007065507346686,4749,0.06847774365185794
2342,"Hampton County, South Carolina",18561,8135,0.4382845751845267,9592,0.5167825009428372,102,0.005495393567156942,666,0.03588168740908356
2343,"Horry County, South Carolina",351029,270736,0.7712639126681841,39883,0.11361739343473046,4655,0.013261012622888707,24304,0.06923644485213472
2344,"Jasper County, South Carolina",28791,13715,0.476364141572019,9645,0.33500052099614464,197,0.006842416032788024,5079,0.17640929457122018
2345,"Kershaw County, South Carolina",65403,44053,0.6735623748146109,15256,0.23326147118633703,425,0.006498172866688072,3466,0.052994510955154964
2346,"Lancaster County, South Carolina",96016,66147,0.6889164305949008,19272,0.20071654724212631,1778,0.01851774704215964,6294,0.06555157473754375
2347,"Laurens County, South Carolina",67539,45080,0.667466204711352,16024,0.2372555116303173,302,0.004471490546202934,4147,0.06140156057981314
2348,"Lee County, South Carolina",16531,5771,0.34910168773818884,10084,0.6100054443167382,38,0.002298711511705281,295,0.017845260419817315
2349,"Lexington County, South Carolina",293991,212701,0.7234949369198377,42924,0.1460044695245773,6692,0.022762601576238727,21797,0.07414172542696885
2350,"McCormick County, South Carolina",9526,5182,0.5439848834768003,3933,0.4128700398908251,38,0.0039890825110224645,123,0.0129120302330464
2351,"Marion County, South Carolina",29183,11205,0.3839564129801597,16403,0.5620738100949183,134,0.004591714354247336,710,0.02432923277250454
2352,"Marlboro County, South Carolina",26667,10839,0.406457419282259,13391,0.5021562230472119,99,0.003712453594330071,575,0.0215622304721191
2353,"Newberry County, South Carolina",37719,23263,0.6167448765873963,10451,0.2770752140830881,145,0.0038442164426416396,3305,0.08762162305469393
2354,"Oconee County, South Carolina",78607,65766,0.8366430470568779,5193,0.06606281883292836,591,0.0075184143905759025,4384,0.0557711145317847
2355,"Orangeburg County, South Carolina",84223,28070,0.3332818826211367,51046,0.6060814741816368,895,0.010626550942141695,1967,0.023354665590159456
2356,"Pickens County, South Carolina",131404,108696,0.8271894310675474,8528,0.06489908982983775,2735,0.020813673860765273,6572,0.0500136982131442
2357,"Richland County, South Carolina",416147,177274,0.42598889334778334,190218,0.45709328674723115,11438,0.027485479890519457,26095,0.06270620718159689
2358,"Saluda County, South Carolina",18862,11670,0.6187042731417666,4072,0.21588378750927792,38,0.0020146325946347153,3012,0.1596861414484148
2359,"Spartanburg County, South Carolina",327997,219423,0.6689786796830459,64230,0.19582496181367512,8297,0.025295963072832984,27732,0.08454955380689458
2360,"Sumter County, South Carolina",105556,47406,0.4491075827049149,48876,0.4630338398575164,1432,0.013566258668384554,4302,0.04075561787108265
2361,"Union County, South Carolina",27244,17388,0.6382322713257965,8485,0.31144472177360155,78,0.002863015709881075,438,0.01607693437087065
2362,"Williamsburg County, South Carolina",31026,10249,0.33033584735383226,19666,0.6338554760523432,161,0.005189196158060981,619,0.01995100883130278
2363,"York County, South Carolina",282090,191849,0.6800985501081215,51898,0.18397674501045766,8825,0.031284341876706014,18938,0.06713460243184799
2364,"Aurora County, South Dakota",2747,2443,0.8893338187113214,14,0.005096468875136513,14,0.005096468875136513,219,0.07972333454677831
2365,"Beadle County, South Dakota",19149,13861,0.7238498093895243,165,0.008616637944540186,2071,0.1081518617160165,2741,0.14314063397566454
2366,"Bennett County, South Dakota",3381,1011,0.2990239574090506,7,0.002070393374741201,7,0.002070393374741201,87,0.025732031943212066
2367,"Bon Homme County, South Dakota",7003,6194,0.8844780808225047,107,0.015279166071683564,11,0.0015707553905469085,117,0.0167071255176353
2368,"Brookings County, South Dakota",34375,30291,0.8811927272727272,637,0.01853090909090909,917,0.026676363636363637,1427,0.04151272727272727
2369,"Brown County, South Dakota",38301,33096,0.8641027649408631,566,0.014777682044855226,922,0.024072478525364874,1659,0.04331479595833007
2370,"Brule County, South Dakota",5247,4365,0.8319039451114922,33,0.006289308176100629,26,0.004955212502382313,106,0.020202020202020204
2371,"Buffalo County, South Dakota",1948,286,0.14681724845995894,0,0.0,1,0.000513347022587269,13,0.006673511293634497
2372,"Butte County, South Dakota",10243,9319,0.9097920531094406,12,0.0011715317777994728,30,0.002928829444498682,410,0.04002733574148199
2373,"Campbell County, South Dakota",1377,1282,0.9310094408133623,0,0.0,6,0.004357298474945534,37,0.026870007262164125
2374,"Charles Mix County, South Dakota",9373,5751,0.6135708951242932,16,0.0017070308332444255,31,0.0033073722394110746,228,0.024325189373733062
2375,"Clark County, South Dakota",3837,3617,0.9426635392233516,12,0.003127443315089914,7,0.0018243419338024498,169,0.04404482668751629
2376,"Clay County, South Dakota",14967,12809,0.8558161288167302,235,0.015701209327186477,361,0.024119730072826886,458,0.03060065477383577
2377,"Codington County, South Dakota",28325,26091,0.9211297440423654,116,0.00409532215357458,197,0.0069549867608120035,739,0.026090026478375994
2378,"Corson County, South Dakota",3902,957,0.24525884161968223,6,0.0015376729882111738,20,0.005125576627370579,46,0.011788826242952332
2379,"Custer County, South Dakota",8318,7585,0.9118778552536667,32,0.0038470786246693916,25,0.0030055301755229622,211,0.025366674681413803
2380,"Davison County, South Dakota",19956,17790,0.891461214672279,157,0.007867308077771097,117,0.005862898376428142,913,0.045750651433152933
2381,"Day County, South Dakota",5449,4627,0.8491466324096164,7,0.001284639383373096,22,0.00403743806202973,153,0.02807854652229767
2382,"Deuel County, South Dakota",4295,4068,0.9471478463329452,10,0.002328288707799767,2,0.00046565774155995343,137,0.03189755529685681
2383,"Dewey County, South Dakota",5239,855,0.16319908379461728,9,0.0017178850925749188,6,0.0011452567283832794,81,0.01546096583317427
2384,"Douglas County, South Dakota",2835,2664,0.9396825396825397,7,0.0024691358024691358,3,0.0010582010582010583,54,0.01904761904761905
2385,"Edmunds County, South Dakota",3986,3802,0.9538384345208228,12,0.0030105368790767687,23,0.00577019568489714,61,0.015303562468640241
2386,"Fall River County, South Dakota",6973,5992,0.8593144987810125,35,0.005019360390076008,47,0.006740283952387781,180,0.02581385343467661
2387,"Faulk County, South Dakota",2125,2014,0.947764705882353,2,0.0009411764705882353,3,0.001411764705882353,46,0.02164705882352941
2388,"Grant County, South Dakota",7556,6846,0.9060349391212281,3,0.00039703546850185283,16,0.0021175224986765486,480,0.06352567496029646
2389,"Gregory County, South Dakota",3994,3504,0.8773159739609414,9,0.002253380070105158,22,0.005508262393590386,52,0.013019529293940912
2390,"Haakon County, South Dakota",1872,1720,0.9188034188034188,2,0.0010683760683760685,14,0.007478632478632479,19,0.01014957264957265
2391,"Hamlin County, South Dakota",6164,5727,0.9291044776119403,5,0.0008111615833874108,13,0.002109020116807268,288,0.04672290720311486
2392,"Hand County, South Dakota",3145,3006,0.9558028616852147,7,0.0022257551669316376,7,0.0022257551669316376,49,0.015580286168521463
2393,"Hanson County, South Dakota",3461,3330,0.9621496677260907,5,0.001444669170759896,0,0.0,33,0.009534816527015313
2394,"Harding County, South Dakota",1311,1214,0.9260106788710908,5,0.0038138825324180014,0,0.0,32,0.02440884820747521
2395,"Hughes County, South Dakota",17765,14232,0.8011258091753448,91,0.005122431747818745,130,0.007317759639741064,490,0.027582324795947088
2396,"Hutchinson County, South Dakota",7427,7068,0.9516628517571024,9,0.001211794802746735,21,0.002827521206409048,157,0.02113908711458193
2397,"Hyde County, South Dakota",1262,1092,0.8652931854199684,4,0.003169572107765452,5,0.003961965134706815,24,0.01901743264659271
2398,"Jackson County, South Dakota",2806,1049,0.37384176764076976,11,0.003920171062009979,7,0.0024946543121881683,61,0.021739130434782608
2399,"Jerauld County, South Dakota",1663,1557,0.936259771497294,1,0.0006013229104028864,8,0.004810583283223091,74,0.04449789536981359
2400,"Jones County, South Dakota",917,777,0.8473282442748091,4,0.004362050163576881,0,0.0,11,0.011995637949836423
2401,"Kingsbury County, South Dakota",5187,4964,0.9570079043763254,8,0.001542317331791016,11,0.002120686331212647,119,0.022941970310391364
2402,"Lake County, South Dakota",11059,10138,0.9167194140519034,107,0.00967537752057148,71,0.006420110317388553,606,0.054796997920245956
2403,"Lawrence County, South Dakota",25768,23319,0.9049596398633964,135,0.005239056193728656,196,0.007606333436820863,922,0.03578081341198386
2404,"Lincoln County, South Dakota",65161,58994,0.9053574991175704,1132,0.017372354629302804,1001,0.015361949632448857,1679,0.025766946486395235
2405,"Lyman County, South Dakota",3718,1919,0.5161377084454007,3,0.0008068854222700376,4,0.0010758472296933835,45,0.012103281334050565
2406,"McCook County, South Dakota",5682,5320,0.936290038718761,9,0.0015839493136219642,4,0.0007039774727208729,175,0.03079901443153819
2407,"McPherson County, South Dakota",2411,2275,0.9435918705931149,3,0.001244296972210701,4,0.0016590626296142678,53,0.02198257984238905
2408,"Marshall County, South Dakota",4306,3628,0.8425452856479331,7,0.001625638643752903,13,0.0030190431955411053,255,0.0592196934509986
2409,"Meade County, South Dakota",29852,25727,0.8618183036312475,446,0.014940372504354817,280,0.009379606056545624,1301,0.043581669569878065
2410,"Mellette County, South Dakota",1918,655,0.3415015641293014,1,0.0005213764337851929,3,0.0015641293013555788,39,0.020333680917622523
2411,"Miner County, South Dakota",2298,2186,0.9512619669277633,4,0.0017406440382941688,6,0.0026109660574412533,42,0.018276762402088774
2412,"Minnehaha County, South Dakota",197214,158352,0.8029450241869238,11527,0.058449197318648775,4617,0.023411116857829567,12034,0.06102000872149036
2413,"Moody County, South Dakota",6336,4847,0.7649936868686869,19,0.0029987373737373735,86,0.013573232323232324,314,0.04955808080808081
2414,"Oglala Lakota County, South Dakota",13672,446,0.0326214160327677,24,0.0017554125219426564,39,0.002852545348156817,402,0.029403159742539497
2415,"Pennington County, South Dakota",109222,84558,0.7741846880665068,1420,0.013001043745765505,1493,0.013669407262273168,5575,0.05104283019904415
2416,"Perkins County, South Dakota",2835,2659,0.9379188712522046,2,0.0007054673721340388,7,0.0024691358024691358,38,0.013403880070546737
2417,"Potter County, South Dakota",2472,2329,0.9421521035598706,6,0.0024271844660194173,14,0.0056634304207119745,39,0.015776699029126214
2418,"Roberts County, South Dakota",10280,5605,0.5452334630350194,33,0.0032101167315175096,27,0.002626459143968872,215,0.02091439688715953
2419,"Sanborn County, South Dakota",2330,2186,0.9381974248927039,2,0.0008583690987124463,10,0.004291845493562232,57,0.024463519313304722
2420,"Spink County, South Dakota",6361,6024,0.94702090866216,25,0.003930199654142431,2,0.00031441597233139445,143,0.022480742021694703
2421,"Stanley County, South Dakota",2980,2568,0.8617449664429531,12,0.004026845637583893,8,0.0026845637583892616,31,0.01040268456375839
2422,"Sully County, South Dakota",1446,1350,0.9336099585062241,5,0.003457814661134163,6,0.004149377593360996,42,0.029045643153526972
2423,"Todd County, South Dakota",9319,710,0.07618843223521837,10,0.0010730765103551883,45,0.004828844296598347,222,0.02382229852988518
2424,"Tripp County, South Dakota",5624,4325,0.7690256045519204,10,0.0017780938833570413,5,0.0008890469416785206,54,0.009601706970128023
2425,"Turner County, South Dakota",8673,8109,0.9349705984088551,37,0.004266113224950997,15,0.0017295053614666206,249,0.0287097890003459
2426,"Union County, South Dakota",16811,15131,0.9000654333472131,172,0.010231396109690084,249,0.014811730414609483,661,0.0393194931889834
2427,"Walworth County, South Dakota",5315,4140,0.7789275634995296,13,0.0024459078080903106,16,0.0030103480714957667,99,0.018626528692380056
2428,"Yankton County, South Dakota",23310,20573,0.8825825825825826,317,0.013599313599313599,129,0.005534105534105534,1234,0.052938652938652936
2429,"Ziebach County, South Dakota",2413,407,0.16866970576046414,0,0.0,3,0.0012432656444260257,34,0.014090343970161625
2430,"Anderson County, Tennessee",77123,66863,0.8669657560001556,2888,0.03744667608884509,981,0.012719940873669334,2820,0.036564967649080043
2431,"Bedford County, Tennessee",50237,37996,0.7563349722316222,3641,0.07247646157214802,341,0.006787825706152836,7665,0.15257678603419791
2432,"Benton County, Tennessee",15864,14487,0.9131996974281392,316,0.019919314170448815,107,0.006744831064044377,375,0.02363842662632375
2433,"Bledsoe County, Tennessee",14913,13258,0.8890230000670556,786,0.052705693019513174,38,0.002548112385167304,459,0.030778515389257695
2434,"Blount County, Tennessee",135280,119367,0.8823698994677706,3628,0.026818450620934357,1297,0.009587522176227084,5709,0.04220136014192785
2435,"Bradley County, Tennessee",108620,89555,0.8244798379672252,5238,0.04822316332167188,1199,0.011038482784017676,8461,0.07789541520898545
2436,"Campbell County, Tennessee",39272,37267,0.9489458138113669,133,0.003386636789570177,98,0.0024954165817885517,500,0.012731717254023223
2437,"Cannon County, Tennessee",14506,13187,0.9090721080932028,203,0.013994209292706465,43,0.002964290638356542,395,0.027230111677926376
2438,"Carroll County, Tennessee",28440,23997,0.8437763713080169,2457,0.08639240506329114,124,0.004360056258790436,769,0.027039381153305203
2439,"Carter County, Tennessee",56356,52173,0.9257754276385833,719,0.01275818014053517,240,0.004258641493363617,1181,0.020956065015260133
2440,"Cheatham County, Tennessee",41072,36788,0.8956953642384106,819,0.019940592130892092,191,0.004650370081807557,1839,0.044775029216984806
2441,"Chester County, Tennessee",17341,14614,0.8427426330661438,1498,0.08638486823135921,70,0.004036676085577533,528,0.030448071045499105
2442,"Claiborne County, Tennessee",32043,30175,0.9417033361420591,315,0.009830540211590674,148,0.004618793496239428,490,0.015291951440252161
2443,"Clay County, Tennessee",7581,7247,0.9559424877984435,76,0.010025062656641603,9,0.001187178472497032,130,0.017148133491623797
2444,"Cocke County, Tennessee",35999,33028,0.91746992972027,583,0.016194894302619518,164,0.004555682102280619,954,0.02650073613155921
2445,"Coffee County, Tennessee",57889,49686,0.8582977767796991,2117,0.03656998738965952,620,0.0107101521878077,3259,0.0562973967420408
2446,"Crockett County, Tennessee",13911,10240,0.7361081158795199,1882,0.1352886205161383,37,0.002659765653080296,1498,0.10768456617065632
2447,"Cumberland County, Tennessee",61145,56870,0.9300842260201161,312,0.0051026249080055605,367,0.006002126093711669,1936,0.031662441736855014
2448,"Davidson County, Tennessee",715884,400622,0.5596185974263987,173092,0.24178777567315374,27869,0.038929491370110245,98119,0.13705991473478943
2449,"Decatur County, Tennessee",11435,10565,0.9239177962396152,270,0.023611718408395276,42,0.0036729339746392653,358,0.03130738959335374
2450,"DeKalb County, Tennessee",20080,17763,0.8846115537848606,245,0.012201195219123506,76,0.0037848605577689245,1449,0.0721613545816733
2451,"Dickson County, Tennessee",54315,47609,0.8765350271564024,1962,0.03612261806130903,312,0.005744269538801436,2582,0.04753751265764522
2452,"Dyer County, Tennessee",36801,28611,0.7774516996820738,5362,0.14570256243036875,215,0.005842232548028586,1303,0.035406646558517434
2453,"Fayette County, Tennessee",41990,27857,0.6634198618718743,11080,0.2638723505596571,269,0.0064062872112407715,1430,0.034055727554179564
2454,"Fentress County, Tennessee",18489,17633,0.9537022013088864,30,0.0016225864027259451,33,0.0017848450429985396,316,0.017091243442046624
2455,"Franklin County, Tennessee",42774,37256,0.8709963996820499,1985,0.04640669565623977,348,0.008135783419834479,1502,0.03511478935802123
2456,"Gibson County, Tennessee",50429,38280,0.7590870332546749,8965,0.17777469313291955,206,0.004084951119395586,1439,0.02853516825636043
2457,"Giles County, Tennessee",30346,25170,0.8294338627825744,2936,0.09675080735517037,181,0.005964542279048309,728,0.02398998220523298
2458,"Grainger County, Tennessee",23527,21934,0.9322905597823777,124,0.005270540230373613,53,0.002252730904917754,773,0.03285586772644196
2459,"Greene County, Tennessee",70152,63841,0.9100382027597217,1393,0.01985688219865435,301,0.004290683088151443,2535,0.036135819363667464
2460,"Grundy County, Tennessee",13529,12671,0.9365806785423905,38,0.0028087811368172075,55,0.004065341119077537,175,0.012935176287973981
2461,"Hamblen County, Tennessee",64499,51243,0.794477433758663,2206,0.034202080652413216,722,0.011193971999565885,9483,0.14702553527961673
2462,"Hamilton County, Tennessee",366207,254803,0.6957895397957986,64428,0.17593328363466565,8212,0.022424475774630196,27075,0.07393359493401273
2463,"Hancock County, Tennessee",6662,6391,0.9593215250675473,35,0.005253677574302011,1,0.00015010507355148604,40,0.006004202942059442
2464,"Hardeman County, Tennessee",25462,14073,0.5527059932448355,10194,0.40036132275547875,162,0.00636242243343021,494,0.019401461000706936
2465,"Hardin County, Tennessee",26831,24468,0.9119302299578845,810,0.03018896053072938,148,0.005516007603145615,565,0.021057731728224813
2466,"Hawkins County, Tennessee",56721,53148,0.9370074575554027,683,0.01204139560303944,266,0.0046896211279772925,889,0.01567320745402937
2467,"Haywood County, Tennessee",17864,7695,0.43075459023734886,9032,0.5055978504254366,26,0.0014554411106135244,838,0.046909986565158976
2468,"Henderson County, Tennessee",27842,24079,0.8648444795632497,1950,0.07003807197758782,93,0.0033402772789311113,719,0.025824294231736225
2469,"Henry County, Tennessee",32199,27529,0.8549644398894376,2339,0.07264200751576136,212,0.006584055405447375,877,0.027236870710270505
2470,"Hickman County, Tennessee",24925,22351,0.8967301905717151,941,0.037753259779338015,75,0.003009027081243731,681,0.02732196589769308
2471,"Houston County, Tennessee",8283,7557,0.9123505976095617,210,0.025353132922854037,16,0.0019316672703126887,202,0.024387299287697693
2472,"Humphreys County, Tennessee",18990,17270,0.9094260136914165,506,0.026645602948920485,65,0.0034228541337546076,449,0.023644023170089522
2473,"Jackson County, Tennessee",11617,10863,0.9350951192218301,48,0.004131875699406043,17,0.00146337264353964,245,0.021089782215718344
2474,"Jefferson County, Tennessee",54683,49561,0.9063328639613774,802,0.014666349688202915,273,0.004992410804089022,2392,0.04374302799773239
2475,"Johnson County, Tennessee",17948,16233,0.9044461778471139,730,0.040673055493648316,27,0.0015043458881212391,516,0.028749721417428126
2476,"Knox County, Tennessee",478971,379510,0.7923444216873256,40360,0.08426397422808479,11962,0.02497437214361621,28568,0.05964452962705467
2477,"Lake County, Tennessee",7005,4825,0.6887937187723054,1833,0.2616702355460385,14,0.001998572448251249,175,0.024982155603140613
2478,"Lauderdale County, Tennessee",25143,15144,0.6023147595752297,8421,0.3349242333850376,55,0.002187487571093346,587,0.023346458258759892
2479,"Lawrence County, Tennessee",44159,40717,0.9220543943476981,710,0.01607826264181707,168,0.003804433977218687,1117,0.02529495686043615
2480,"Lewis County, Tennessee",12582,11654,0.9262438404069305,189,0.015021459227467811,55,0.004371324113813384,326,0.025910030201875694
2481,"Lincoln County, Tennessee",35319,30195,0.8549222797927462,2204,0.062402672782355104,178,0.005039780288230131,1268,0.035901356210538235
2482,"Loudon County, Tennessee",54886,47353,0.8627518857267792,584,0.010640236125787997,459,0.008362788324891594,5356,0.09758408337280909
2483,"McMinn County, Tennessee",53276,46564,0.8740145656580824,1870,0.035100232750206475,430,0.008071176514753359,2161,0.040562354531120955
2484,"McNairy County, Tennessee",25866,22983,0.88854094177685,1550,0.059924224851155956,79,0.0030542024278976264,438,0.016933426119229877
2485,"Macon County, Tennessee",25216,22795,0.9039895304568528,121,0.0047985406091370555,45,0.0017845812182741116,1684,0.06678299492385786
2486,"Madison County, Tennessee",98823,54249,0.5489511550954738,36004,0.3643281422340953,1236,0.012507209860052822,4722,0.04778239883427947
2487,"Marion County, Tennessee",28837,25872,0.8971807053438291,1047,0.03630752158685023,157,0.005444394354475153,601,0.02084128029961508
2488,"Marshall County, Tennessee",34318,28704,0.8364123783437263,2043,0.059531441226178684,142,0.004137770266332537,2235,0.06512617285389591
